index,promptID,pairID,genre,sentence1_binary_parse,sentence2_binary_parse,sentence1_parse,sentence2_parse,sentence1,sentence2,label1,gold_label
47,311,363436,108667,108667c,slate,( It ( ( ( 's possible ) ( that ( ( these companies ) ( believed ( that ( ( ( their lobby ) ( in Washington ) ) ( ( was ( so strong ) ) ( that ( Congress ( would ( ratify ( any deal ) ) ) ) ) ) ) ) ) ) ) ) . ) ),( ( the lobbyists ) ( had ( good intentions ) ) ),(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADJP (JJ possible)) (SBAR (IN that) (S (NP (DT these) (NNS companies)) (VP (VBD believed) (SBAR (IN that) (S (NP (NP (PRP$ their) (NN lobby)) (PP (IN in) (NP (NNP Washington)))) (VP (VBD was) (ADJP (RB so) (JJ strong)) (SBAR (IN that) (S (NP (NNP Congress)) (VP (MD would) (VP (VB ratify) (NP (DT any) (NN deal))))))))))))) (. .))),(ROOT (S (NP (DT the) (NNS lobbyists)) (VP (VBD had) (NP (JJ good) (NNS intentions))))),It's possible that these companies believed that their lobby in Washington was so strong that Congress would ratify any deal.,the lobbyists had good intentions,contradiction,contradiction
27,188,378972,109501,109501e,travel,( ( ( The ( northernmost point ) ) ( in Macau ) ) ( ( is ( ( the frontier ) ( between ( two ( contrasting worlds ) ) ) ) ) . ) ),( There ( ( is ( ( a ( stark ( cultural change ) ) ) ( ( just north ) ( of ( ( Macau 's ) border ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (JJ northernmost) (NN point)) (PP (IN in) (NP (NNP Macau)))) (VP (VBZ is) (NP (NP (DT the) (NN frontier)) (PP (IN between) (NP (CD two) (JJ contrasting) (NNS worlds))))) (. .))),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (JJ stark) (JJ cultural) (NN change)) (PP (ADVP (RB just) (RB north)) (IN of) (NP (NP (NNP Macau) (POS 's)) (NN border))))) (. .))),The northernmost point in Macau is the frontier between two contrasting worlds.,There is a stark cultural change just north of Macau's border.,entailment,entailment
93,418,103265,135787,135787n,slate,"( ( Believing ( ( a ( firm response ) ) ( was demanded ) ) ) ( , ( I ( 've ( ( ( ( relegated ( such ( inapt answers ) ) ) ( to ( Page 2 ) ) ) . ) ( -LRB- ( ( ( Click ( for ( some ( ( ( ( quite amusing ) ( if not ) ) ( entirely germane ) ) replies ) ) ) ) . ) -RRB- ) ) ) ) ) ) )",( ( The answers ) ( ( extend ( to ( page ( number three ) ) ) ) . ) ),"(ROOT (S (S (VP (VBG Believing) (SBAR (S (NP (DT a) (NN firm) (NN response)) (VP (VBD was) (VP (VBN demanded))))))) (, ,) (NP (PRP I)) (VP (VBP 've) (VP (VP (VBN relegated) (PP (JJ such) (NP (JJ inapt) (NNS answers))) (PP (TO to) (NP (NNP Page) (CD 2))) (. .)) (PRN (-LRB- -LRB-) (S (VP (VB Click) (PP (IN for) (NP (DT some) (ADJP (ADJP (RB quite) (JJ amusing)) (CONJP (IN if) (RB not)) (ADJP (RB entirely) (JJ germane))) (NNS replies))) (. .))) (-RRB- -RRB-))))))",(ROOT (S (NP (DT The) (NNS answers)) (VP (VBP extend) (PP (TO to) (NP (NN page) (NN number) (CD three)))) (. .))),"Believing a firm response was demanded, I've relegated such inapt answers to Page 2. (Click for some quite amusing if not entirely germane replies.)",The answers extend to page number three.,neutral,neutral
55,108,355624,98882,98882c,travel,( ( The ( excursions ( to ( be ( ( made today ) ( into ( ( the Lazio ) ( hinterland ( around Rome ) ) ) ) ) ) ) ) ) ( ( are ( those ( that ( ( ancient Romans ) ( themselves ( ( made ( to ( vacation homes ) ) ) ( by ( ( ( the sea ) or ) ( nearby lakes ) ) ) ) ) ) ) ) ) . ) ),( Romans ( ( had ( thousands ( of ( ( vacation homes ) ( built ( in ( the ( Lazio hinterland ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS excursions) (S (VP (TO to) (VP (VB be) (VP (VBN made) (NP (NN today)) (PP (IN into) (NP (NP (DT the) (NNP Lazio)) (VP (VBN hinterland) (PP (IN around) (NP (NNP Rome))))))))))) (VP (VBP are) (NP (NP (DT those)) (SBAR (IN that) (S (NP (JJ ancient) (NNPS Romans)) (ADVP (PRP themselves)) (VP (VBD made) (PP (TO to) (NP (NN vacation) (NNS homes))) (PP (IN by) (NP (NP (DT the) (NN sea)) (CC or) (NP (JJ nearby) (NNS lakes))))))))) (. .))),(ROOT (S (NP (NNPS Romans)) (VP (VBD had) (NP (NP (NNS thousands)) (PP (IN of) (NP (NP (NN vacation) (NNS homes)) (VP (VBN built) (PP (IN in) (NP (DT the) (NNP Lazio) (NN hinterland)))))))) (. .))),The excursions to be made today into the Lazio hinterland around Rome are those that ancient Romans themselves made to vacation homes by the sea or nearby lakes.,Romans had thousands of vacation homes built in the Lazio hinterland.,contradiction,contradiction
87,94,364802,22813,22813n,slate,"( -LRB- ( ( In ( ( ( ( ( an ( earlier ( Slate column ) ) ) , ) ( Be Fruitful ) ) and ) Multiply ) ) ( , ( I ( ( argued ( that ( we ( should ( reproduce ( ( more quickly ) ( because ( it ( would ( improve ( ( living standards ) ( for ( existing people ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ) ) ) )",( ( ( Encouraging people ) ( to ( reproduce ( more quickly ) ) ) ) ( ( is ( ( an approach ) ( that ( ( has never ) ( been ( argued before ) ) ) ) ) ) . ) ),"(ROOT (S (-LRB- -LRB-) (PP (IN In) (NP (NP (DT an) (JJR earlier) (NNP Slate) (NN column)) (, ,) (NP (NNP Be) (NNP Fruitful)) (CC and) (NP (NNP Multiply)))) (, ,) (NP (PRP I)) (VP (VBD argued) (SBAR (IN that) (S (NP (PRP we)) (VP (MD should) (VP (VB reproduce) (ADVP (ADVP (RBR more) (RB quickly)) (SBAR (IN because) (S (NP (PRP it)) (VP (MD would) (VP (VB improve) (NP (NP (VBG living) (NNS standards)) (PP (IN for) (NP (VBG existing) (NNS people)))))))))))))) (. .)))",(ROOT (S (S (VP (VBG Encouraging) (NP (NNS people)) (S (VP (TO to) (VP (VB reproduce) (ADVP (RBR more) (RB quickly))))))) (VP (VBZ is) (NP (NP (DT an) (NN approach)) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (ADVP (RB never)) (VP (VBN been) (VP (VBN argued) (ADVP (RB before))))))))) (. .))),"(In an earlier Slate column, Be Fruitful and Multiply, I argued that we should reproduce more quickly because it would improve living standards for existing people.",Encouraging people to reproduce more quickly is an approach that has never been argued before.,neutral,neutral
91,99,299296,137444,137444n,travel,"( ( At ( ( 1,862 m ) ( -LRB- ( ( 6,109 ft ) -RRB- ) ) ) ) ( , ( ( ( ( ( Pico Ruivo ) , ) ( ( the rooftop ) ( of Madeira ) ) ) , ) ( ( is ( ( ( ( only ( 62 m ) ) ( -LRB- ( ( 209 ft ) -RRB- ) ) ) higher ) ( than ( Pico ( do ( ( ( Arieiro , ) but ) ( much ( less accessible ) ) ) ) ) ) ) ) . ) ) ) )",( ( Pico Ruivo ) ( ( is ( at ( 8500 feet ) ) ) . ) ),"(ROOT (S (PP (IN At) (NP (NP (CD 1,862) (NN m)) (PRN (-LRB- -LRB-) (NP (QP (CD 6,109) (CD ft))) (-RRB- -RRB-)))) (, ,) (NP (NP (NNP Pico) (NNP Ruivo)) (, ,) (NP (NP (DT the) (NN rooftop)) (PP (IN of) (NP (NNP Madeira)))) (, ,)) (VP (VBZ is) (ADVP (ADVP (NP (NP (RB only) (CD 62) (NN m)) (PRN (-LRB- -LRB-) (NP (QP (CD 209) (CD ft))) (-RRB- -RRB-))) (JJR higher)) (SBAR (IN than) (S (NP (NNP Pico)) (VP (VBP do) (ADJP (ADJP (JJ Arieiro)) (, ,) (CC but) (ADJP (RB much) (RBR less) (JJ accessible)))))))) (. .)))",(ROOT (S (NP (NNP Pico) (NNP Ruivo)) (VP (VBZ is) (PP (IN at) (NP (CD 8500) (NNS feet)))) (. .))),"At 1,862 m (6,109 ft), Pico Ruivo, the rooftop of Madeira, is only 62 m (209 ft) higher than Pico do Arieiro, but much less accessible.",Pico Ruivo is at 8500 feet.,neutral,neutral
81,211,171140,67743,67743n,government,"( ( Housing issues ) ( ( arise ( over ( ( ( ( ( ( ( ( ( ( ( ( eviction actions ) , ) ( substandard housing ) ) , ) ( eligibility ( for ( public housing ) ) ) ) , ) ( mobile ( home purchases ) ) ) , ) ( housing discrimination ) ) , ) and ) ( mortgage foreclosures ) ) ) ) . ) )",( ( Housing issues ) ( ( ( ( are not ) ( a problem ) ) ( anymore ( as ( we ( can ( build ( taller buildings ) ) ) ) ) ) ) . ) ),"(ROOT (S (NP (NNP Housing) (NNS issues)) (VP (VBP arise) (PP (IN over) (NP (NP (NN eviction) (NNS actions)) (, ,) (NP (JJ substandard) (NN housing)) (, ,) (NP (NP (NN eligibility)) (PP (IN for) (NP (JJ public) (NN housing)))) (, ,) (NP (JJ mobile) (NN home) (NNS purchases)) (, ,) (NP (NN housing) (NN discrimination)) (, ,) (CC and) (NP (NN mortgage) (NNS foreclosures))))) (. .)))",(ROOT (S (NP (NNP Housing) (NNS issues)) (VP (VBP are) (RB not) (NP (DT a) (NN problem)) (SBAR (ADVP (RB anymore)) (IN as) (S (NP (PRP we)) (VP (MD can) (VP (VB build) (NP (JJR taller) (NNS buildings))))))) (. .))),"Housing issues arise over eviction actions, substandard housing, eligibility for public housing, mobile home purchases, housing discrimination, and mortgage foreclosures.", Housing issues are not a problem anymore as we can build taller buildings.,neutral,neutral
83,343,375503,136293,136293n,government,"( ( In ( some cases ) ) ( , ( however ( , ( ( the ( preferred approach ) ) ( ( has ( been ( ( ( to ( ( locate ( the ( SCR reactor ) ) ) ( on ( ( the ground ) ( near ( the boiler ) ) ) ) ) ) and ) ( to ( ( route ( the ductwork ) ) ( ( ( to and ) from ) ( the ( SCR reactor ) ) ) ) ) ) ) ) . ) ) ) ) ) )",( ( The ( SCR reactor ) ) ( ( ( is usually ) ( located ( far ( from ( the boiler ) ) ) ) ) . ) ),"(ROOT (S (PP (IN In) (NP (DT some) (NNS cases))) (, ,) (ADVP (RB however)) (, ,) (NP (DT the) (JJ preferred) (NN approach)) (VP (VBZ has) (VP (VBN been) (S (VP (VP (TO to) (VP (VB locate) (NP (DT the) (NNP SCR) (NN reactor)) (PP (IN on) (NP (NP (DT the) (NN ground)) (PP (IN near) (NP (DT the) (NN boiler))))))) (CC and) (VP (TO to) (VP (VB route) (NP (DT the) (NN ductwork)) (PP (TO to) (CC and) (IN from) (NP (DT the) (NNP SCR) (NN reactor))))))))) (. .)))",(ROOT (S (NP (DT The) (NNP SCR) (NN reactor)) (VP (VBZ is) (ADVP (RB usually)) (VP (VBN located) (ADVP (RB far) (PP (IN from) (NP (DT the) (NN boiler)))))) (. .))),"In some cases, however, the preferred approach has been to locate the SCR reactor on the ground near the boiler and to route the ductwork to and from the SCR reactor.",The SCR reactor is usually located far from the boiler.,neutral,neutral
1,315,321302,83456,83456e,slate,( ( Complex ( ( proposals and ) positions ) ) ( ( ( do n't ) ( ( ( ( fare well ) ( in ( ( the arena ) ( of ( 30-second debates ) ) ) ) ) -- ) ( ( especially when ) ( ( the ( negative spots ) ) ( ( are ( as well ) ) ( ( ( done ( as ( this one ) ) ) and ) ( ( as well ) ( grounded ( in ( ( ingrained popular ) attitudes ) ) ) ) ) ) ) ) ) ) . ) ),( ( Complex proposals ) ( ( ( do n't ) ( ( do well ) ( when ( there ( ( is n't ) ( time ( to ( explain them ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (JJ Complex) (NNS proposals) (CC and) (NNS positions)) (VP (VBP do) (RB n't) (VP (VB fare) (ADVP (RB well)) (PP (IN in) (NP (NP (DT the) (NN arena)) (PP (IN of) (NP (JJ 30-second) (NNS debates))))) (: --) (SBAR (WHADVP (RB especially) (WRB when)) (S (NP (DT the) (JJ negative) (NNS spots)) (VP (VBP are) (ADVP (RB as) (RB well)) (VP (VP (VBN done) (PP (IN as) (NP (DT this) (NN one)))) (CC and) (VP (ADVP (RB as) (RB well)) (VBN grounded) (PP (IN in) (NP (ADJP (JJ ingrained) (JJ popular)) (NNS attitudes)))))))))) (. .))),(ROOT (S (NP (JJ Complex) (NNS proposals)) (VP (VBP do) (RB n't) (VP (VB do) (ADVP (RB well)) (SBAR (WHADVP (WRB when)) (S (NP (EX there)) (VP (VBZ is) (RB n't) (NP (NN time) (S (VP (TO to) (VP (VB explain) (NP (PRP them))))))))))) (. .))),Complex proposals and positions don't fare well in the arena of 30-second debates--especially when the negative spots are as well done as this one and as well grounded in ingrained popular attitudes.,Complex proposals don't do well when there isn't time to explain them.,entailment,entailment
32,378,367208,17376,17376e,travel,"( ( ( ( ( ( The English ) ( ( modeled ( ( ( the town ) and ) ( its buildings ) ) ) ( on ( those ( of ( their homeland ) ) ) ) ) ) , ) and ) ( one ( can ( imagine ( ( ( ( ( ( the ( village greens ) ) , ) ( tennis ( and ( golf clubs ) ) ) ) , ) and ) ( ( grassy verges ) ( taken ( from ( a ( typical ( London suburb ) ) ) ) ) ) ) ) ) ) ) . )",( ( The town ) ( ( was ( built ( to ( be ( quite ( homey ( for ( ( the people ) ( that ( lived there ) ) ) ) ) ) ) ) ) ) . ) ),"(ROOT (S (S (NP (DT The) (NNP English)) (VP (VBD modeled) (NP (NP (DT the) (NN town)) (CC and) (NP (PRP$ its) (NNS buildings))) (PP (IN on) (NP (NP (DT those)) (PP (IN of) (NP (PRP$ their) (NN homeland))))))) (, ,) (CC and) (S (NP (PRP one)) (VP (MD can) (VP (VB imagine) (NP (NP (DT the) (NN village) (NNS greens)) (, ,) (NP (NN tennis) (CC and) (NN golf) (NNS clubs)) (, ,) (CC and) (NP (NP (JJ grassy) (NNS verges)) (VP (VBN taken) (PP (IN from) (NP (DT a) (JJ typical) (NNP London) (NN suburb))))))))) (. .)))",(ROOT (S (NP (DT The) (NN town)) (VP (VBD was) (VP (VBN built) (S (VP (TO to) (VP (VB be) (ADJP (RB quite) (JJ homey) (PP (IN for) (NP (NP (DT the) (NNS people)) (SBAR (WHNP (WDT that)) (S (VP (VBD lived) (ADVP (RB there))))))))))))) (. .))),"The English modeled the town and its buildings on those of their homeland, and one can imagine the village greens, tennis and golf clubs, and grassy verges taken from a typical London suburb.",The town was built to be quite homey for the people that lived there.,entailment,entailment
70,448,190464,3396,3396n,telephone,( ( ( ( oh well ) ( i ( um ( i ( ( tried it ) ( ( ( about ten ) years ) ago ) ) ) ) ) ) and ) ( i ( 've ( been ( ( doing it ) ( ever ( since ( i ( 've ( been ( having ( it treated ) ) ) ) ) ) ) ) ) ) ) ),( I ( ( have ( stop ( ( ( doing it ) ever ) since ) ) ) . ) ),(ROOT (NP (S (S (INTJ (UH oh) (UH well)) (NP (FW i)) (VP (VBP um) (SBAR (S (NP (FW i)) (VP (VBD tried) (NP (PRP it)) (ADVP (NP (QP (RB about) (CD ten)) (NNS years)) (RB ago))))))) (CC and) (S (NP (FW i)) (VP (VBP 've) (VP (VBN been) (VP (VBG doing) (NP (PRP it)) (SBAR (RB ever) (IN since) (S (NP (FW i)) (VP (VBP 've) (VP (VBN been) (VP (VBG having) (S (NP (PRP it)) (VP (VBN treated))))))))))))))),(ROOT (S (NP (PRP I)) (VP (VBP have) (NP (NP (NN stop)) (VP (VBG doing) (NP (PRP it)) (ADVP (RB ever)) (PP (IN since))))) (. .))),oh well i um i tried it about ten years ago and i've been doing it ever since i've been having it treated,I have stop doing it ever since.,neutral,neutral
92,377,107652,6952,6952n,telephone,( i ( was ( i ( was ( just ( uh ( ( oh well ) ( let ( 's ( see ( i ( guess ( we ( 've ( ( talked what ) ( almost ( five minutes ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),( We ( ( will ( continue ( speaking ( for ( another hour ) ) ) ) ) . ) ),(ROOT (S (NP (FW i)) (VP (VBD was) (NP (NP (FW i)) (SBAR (S (VP (VBD was) (VP (ADVP (RB just)) (VBG uh) (S (INTJ (UH oh) (UH well)) (VP (VB let) (SBAR (S (NP (PRP 's)) (VP (VBP see) (SBAR (S (NP (FW i)) (VP (VBP guess) (SBAR (S (NP (PRP we)) (VP (VBP 've) (VP (VBN talked) (NP (WP what)) (ADVP (RB almost) (NP (CD five) (NNS minutes))))))))))))))))))))))),(ROOT (S (NP (PRP We)) (VP (MD will) (VP (VB continue) (S (VP (VBG speaking) (PP (IN for) (NP (DT another) (NN hour))))))) (. .))),i was i was just uh oh well let's see i guess we've talked what almost five minutes,We will continue speaking for another hour. ,neutral,neutral
25,268,329963,51336,51336e,travel,"( ( ( ( ( ( The city ) ( of Alexandria ) ) ( has ( no ( proper beaches ) ) ) ) but ) ( ( ( 8 ( km ( -LRB- ( ( 5 miles ) -RRB- ) ) ) ) ( to ( the east ) ) ) ( is ( ( ( ( Montazah , ) ( ( a ( resort center ) ) ( with hotels ) ) ) and ) ( sandy bays ) ) ) ) ) . )",( There ( ( is ( ( a resort ) ( that ( has ( ( hotels and ) bars ) ) ) ) ) . ) ),"(ROOT (S (S (NP (NP (DT The) (NN city)) (PP (IN of) (NP (NNP Alexandria)))) (VP (VBZ has) (NP (DT no) (JJ proper) (NNS beaches)))) (CC but) (S (NP (NP (CD 8) (NN km) (PRN (-LRB- -LRB-) (NP (CD 5) (NNS miles)) (-RRB- -RRB-))) (PP (TO to) (NP (DT the) (JJ east)))) (VP (VBZ is) (NP (NP (NNP Montazah)) (, ,) (NP (NP (DT a) (NN resort) (NN center)) (PP (IN with) (NP (NNS hotels)))) (CC and) (NP (JJ sandy) (NNS bays))))) (. .)))",(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (NN resort)) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (NNS hotels) (CC and) (NNS bars))))))) (. .))),"The city of Alexandria has no proper beaches but 8 km (5 miles) to the east is Montazah, a resort center with hotels and sandy bays.",There is a resort that has hotels and bars.,entailment,entailment
62,237,321498,70359,70359c,travel,"( ( ( ( ( ( The outline ) ( of ( the Seleymaniye ) ) ) , ) ( ( the Mosque ) ( of ( Seleyman ( the Magnificent ) ) ) ) ) , ) ( ( ( rises ( from ( ( a site ) ( above ( the ( Golden Horn ) ) ) ) ) ) ( -LRB- ( ( near ( ( the ( north gate ) ) ( of ( Istanbul University ) ) ) ) -RRB- ) ) ) . ) )",( ( The Seleymaniye ) ( ( is ( one ( of ( ( the ( seven wonders ) ) ( of ( the ( modern world ) ) ) ) ) ) ) . ) ),"(ROOT (S (NP (NP (NP (DT The) (NN outline)) (PP (IN of) (NP (DT the) (NNP Seleymaniye)))) (, ,) (NP (NP (DT the) (NN Mosque)) (PP (IN of) (NP (NNP Seleyman) (DT the) (NNP Magnificent)))) (, ,)) (VP (VBZ rises) (PP (IN from) (NP (NP (DT a) (NN site)) (PP (IN above) (NP (DT the) (NNP Golden) (NNP Horn))))) (PRN (-LRB- -LRB-) (PP (IN near) (NP (NP (DT the) (NN north) (NN gate)) (PP (IN of) (NP (NNP Istanbul) (NNP University))))) (-RRB- -RRB-))) (. .)))",(ROOT (S (NP (DT The) (NNP Seleymaniye)) (VP (VBZ is) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (CD seven) (NNS wonders)) (PP (IN of) (NP (DT the) (JJ modern) (NN world))))))) (. .))),"The outline of the Seleymaniye, the Mosque of Seleyman the Magnificent, rises from a site above the Golden Horn (near the north gate of Istanbul University).",The Seleymaniye is one of the seven wonders of the modern world.,contradiction,contradiction
41,204,367689,105257,105257c,telephone,( um ( ( ( ( i ( ( think ( that ( ( the way ) they ) ) ) they ) ) ( ( levy taxes ) ( is ( ( a little ) bit ) ) ) ) ( uh ( ( crazy i ) ( think ( if ( ( if ( they ( ( ( ( uh people ) and ) ( and ( i ( 'll ( use ( Plano ( as ( an example ) ) ) ) ) ) ) ) ( ( ( ( ( uh ( house prices ) ) ( in Plano ) ) ( were falling ) ) and ) ( so ( they ( ( decided well ) ( ( in order ) ( to ( get ( more ( tax revenue ) ) ) ) ) ) ) ) ) ) ) ) ( we ( 're ( going ( to ( have ( to ( raise ( the price ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( uh ( you ( know ( we ( 're ( going ( to ( have ( to ( ( raise ( ( the ( ( uh ( the ( the uh ) ) ) tax ) ) ( per ( ( hundred dollars ) ( of value ) ) ) ) ) ( on ( the house ) ) ) ) ) ) ) ) ) ) ) ) ) ),( ( ( Housing prices ) ( in Plano ) ) ( ( were ( falling ( so ( they ( ( demolished ( some houses ) ) ( to ( create demand ) ) ) ) ) ) ) . ) ),(ROOT (S (VP (VB um) (S (S (NP (FW i)) (VP (VBP think) (ADJP (IN that) (NP (NP (DT the) (NN way)) (NP (PRP they)))) (S (NP (PRP they))))) (S (NP (NN levy) (NNS taxes)) (VP (VBZ is) (ADJP (NP (DT a) (RB little)) (NN bit)))) (S (INTJ (UH uh)) (NP (JJ crazy) (NNS i)) (VP (VBP think) (SBAR (IN if) (S (SBAR (IN if) (S (NP (PRP they)) (VP (VP (VBZ uh) (NP (NNS people))) (CC and) (PRN (CC and) (S (NP (FW i)) (VP (MD 'll) (VP (VB use) (NP (NP (NNP Plano)) (PP (IN as) (NP (DT an) (NN example)))))))) (SBAR (SBAR (S (NP (NP (JJ uh) (NN house) (NNS prices)) (PP (IN in) (NP (NNP Plano)))) (VP (VBD were) (VP (VBG falling))))) (CC and) (SBAR (IN so) (S (NP (PRP they)) (VP (VBD decided) (ADVP (RB well)) (SBAR (IN in) (NN order) (S (VP (TO to) (VP (VB get) (NP (JJR more) (NN tax) (NN revenue))))))))))))) (NP (PRP we)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB have) (S (VP (TO to) (VP (VB raise) (NP (DT the) (NN price)))))))))))))) (S (INTJ (UH uh)) (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP we)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB have) (S (VP (TO to) (VP (VB raise) (NP (NP (DT the) (ADJP (JJ uh) (NP (DT the) (DT the) (JJ uh))) (NN tax)) (PP (IN per) (NP (NP (CD hundred) (NNS dollars)) (PP (IN of) (NP (NN value)))))) (PP (IN on) (NP (DT the) (NN house))))))))))))))))))),(ROOT (S (NP (NP (NN Housing) (NNS prices)) (PP (IN in) (NP (NNP Plano)))) (VP (VBD were) (VP (VBG falling) (SBAR (IN so) (S (NP (PRP they)) (VP (VBD demolished) (NP (DT some) (NNS houses)) (S (VP (TO to) (VP (VB create) (NP (NN demand)))))))))) (. .))),um i think that the way they they levy taxes is a little bit uh crazy i think if if they uh people and and i'll use Plano as an example uh house prices in Plano were falling and so they decided well in order to get more tax revenue we're going to have to raise the price uh you know we're going to have to raise the uh the the uh tax per hundred dollars of value on the house,Housing prices in Plano were falling so they demolished some houses to create demand.,contradiction,contradiction
30,195,305183,20315,20315e,fiction,"( ( ( ( ( ( ( Somebody ( from ( the future ) ) ) ( ( -- ( ( this ( ( could never ) ( be ( the past ) ) ) ) -- ) ) ( ( had somehow ) ( ( pulled him ) ( ( ( out ( ( just ahead ) ( of ( the accident ) ) ) ) , ) apparently ) ) ) ) ) ; ) or ) else ) ( he ( 'd ( been ( deep ( ( frozen somehow ) ( to ( ( wait ( for ( medical knowledge ) ) ) ( beyond ( that ( of ( his ( own time ) ) ) ) ) ) ) ) ) ) ) ) ) . )",( He ( ( was ( ( ( pulled ( from ( the past ) ) ) and ) frozen ) ) . ) ),"(ROOT (S (S (NP (NP (NN Somebody)) (PP (IN from) (NP (DT the) (NN future)))) (PRN (: --) (S (NP (DT this)) (VP (MD could) (ADVP (RB never)) (VP (VB be) (NP (DT the) (NN past))))) (: --)) (VP (VBN had) (ADVP (RB somehow)) (VP (VBN pulled) (NP (PRP him)) (PP (IN out) (NP (NP (RB just) (RB ahead)) (PP (IN of) (NP (DT the) (NN accident)))) (, ,) (ADVP (RB apparently)))))) (: ;) (CC or) (ADVP (RB else)) (S (NP (PRP he)) (VP (VBD 'd) (VP (VBN been) (VP (ADVP (RB deep)) (VBN frozen) (ADVP (RB somehow)) (S (VP (TO to) (VP (VB wait) (PP (IN for) (NP (JJ medical) (NN knowledge))) (PP (IN beyond) (NP (NP (DT that)) (PP (IN of) (NP (PRP$ his) (JJ own) (NN time)))))))))))) (. .)))",(ROOT (S (NP (PRP He)) (VP (VBD was) (VP (VP (VBN pulled) (PP (IN from) (NP (DT the) (NN past)))) (CC and) (VP (VBN frozen)))) (. .))),"Somebody from the future--this could never be the past--had somehow pulled him out just ahead of the accident, apparently; or else he'd been deep frozen somehow to wait for medical knowledge beyond that of his own time.",He was pulled from the past and frozen.,entailment,entailment
66,171,297727,77876,77876c,slate,( ( ( ( ( ( Stopping and ) frisking ) ( a driver ) ) or ) ( ( admitting ( a student ) ) ( to Yale ) ) ) ( ( is ( a ( yes-or-no decision ) ) ) . ) ),"( ( The ( decision ( to ( ( ( stop and ) frisk ) ( a driver ) ) ) ) ) ( ( requires ( preparation ( , ( documentation ( and ( many ( intermediary ( ( steps and ) discussions ) ) ) ) ) ) ) ) . ) )",(ROOT (S (S (VP (VP (VBG Stopping) (CC and) (VBG frisking) (NP (DT a) (NN driver))) (CC or) (VP (VBG admitting) (NP (DT a) (NN student)) (PP (TO to) (NP (NNP Yale)))))) (VP (VBZ is) (NP (DT a) (JJ yes-or-no) (NN decision))) (. .))),"(ROOT (S (NP (DT The) (NN decision) (S (VP (TO to) (VP (VB stop) (CC and) (VB frisk) (NP (DT a) (NN driver)))))) (VP (VBZ requires) (NP (NN preparation) (, ,) (NN documentation) (CC and) (JJ many) (JJ intermediary) (NNS steps) (CC and) (NNS discussions))) (. .)))",Stopping and frisking a driver or admitting a student to Yale is a yes-or-no decision.,"The decision to stop and frisk a driver requires preparation, documentation and many intermediary steps and discussions.",contradiction,contradiction
68,402,328296,75605,75605n,travel,"( ( ( ( ( ( The ( old warehouses ) ) ( have ( been ( transformed ( into ( ( ( upscale apartments ) and ) ( fashionable ( office buildings ) ) ) ) ) ) ) ) , ) and ) ( there ( is ( ( ( a buzz ) ( of ( chic ( commercial activity ) ) ) ) ( that ( has ( spawned ( smart ( restaurants ( and ( wine bars ) ) ) ) ) ) ) ) ) ) ) . )",( ( The ( old warehouses ) ) ( ( were ( ( a dampener ) ( on ( ( the prosperity ) ( of commercialization ) ) ) ) ) . ) ),"(ROOT (S (S (NP (DT The) (JJ old) (NNS warehouses)) (VP (VBP have) (VP (VBN been) (VP (VBN transformed) (PP (IN into) (NP (NP (JJ upscale) (NNS apartments)) (CC and) (NP (JJ fashionable) (NN office) (NNS buildings)))))))) (, ,) (CC and) (S (NP (EX there)) (VP (VBZ is) (NP (NP (DT a) (NN buzz)) (PP (IN of) (NP (JJ chic) (JJ commercial) (NN activity))) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (VP (VBN spawned) (NP (JJ smart) (NNS restaurants) (CC and) (NN wine) (NNS bars))))))))) (. .)))",(ROOT (S (NP (DT The) (JJ old) (NNS warehouses)) (VP (VBD were) (NP (NP (DT a) (NN dampener)) (PP (IN on) (NP (NP (DT the) (NN prosperity)) (PP (IN of) (NP (NN commercialization))))))) (. .))),"The old warehouses have been transformed into upscale apartments and fashionable office buildings, and there is a buzz of chic commercial activity that has spawned smart restaurants and wine bars.",The old warehouses were a dampener on the prosperity of commercialization. ,neutral,neutral
